load,price,Daynum,hour_of_day,Week,Month,Day_in_month
323.485864,0.98988,28,20,5,1,28
299.0425358,0.98618,28,21,5,1,28
275.6690855,0.97539,28,22,5,1,28
251.9411653,0.96256,28,23,5,1,28
239.3607979,0.95264,29,0,5,1,29
239.7202913,0.94661,29,1,5,1,29
239.3623936,0.94564,29,2,5,1,29
239.7245072,0.94963,29,3,5,1,29
251.589631,0.95508,29,4,5,1,29
276.3987288,0.98056,29,5,5,1,29
324.9248685,1.00391,29,6,5,1,29
349.7352551,1.11179,29,7,5,1,29
349.3733231,1.1617,29,8,5,1,29
287.4380912,1.14059,29,9,5,1,29
212.5512357,1.13816,29,10,5,1,29
212.9114978,1.11024,29,11,5,1,29
212.5487137,1.07638,29,12,5,1,29
212.9103408,1.07454,29,13,5,1,29
212.5515847,1.101,29,14,5,1,29
212.9139586,1.09555,29,15,5,1,29
278.530605,1.12794,29,16,5,1,29
349.7392694,1.14857,29,17,5,1,29
349.377988,1.16189,29,18,5,1,29
325.2976556,1.11637,29,19,5,1,29
324.9313563,1.0185,29,20,5,1,29
300.8531342,0.99574,29,21,5,1,29
276.0446714,0.97716,29,22,5,1,29
251.9690561,0.96558,29,23,5,1,29
289.2208014,0.95317,30,0,5,1,30
289.5863499,0.94986,30,1,5,1,30
289.220993,0.94569,30,2,5,1,30
289.5873085,0.94695,30,3,5,1,30
301.4440519,0.95326,30,4,5,1,30
351.1758702,0.97754,30,5,5,1,30
427.08237,0.99812,30,6,5,1,30
550.6096,1.10008,30,7,5,1,30
1098.382542,1.1159,30,8,5,1,30
1036.061634,1.10881,30,9,5,1,30
961.4747968,1.09522,30,10,5,1,30
961.428974,1.07231,30,11,5,1,30
911.6704055,1.03813,30,12,5,1,30
961.4706058,1.01511,30,13,5,1,30
961.3957226,1.00667,30,14,5,1,30
961.3495775,1.01356,30,15,5,1,30
1027.350985,1.05133,30,16,5,1,30
948.7898346,1.11571,30,17,5,1,30
749.5372367,1.06065,30,18,5,1,30
725.1021227,1.01531,30,19,5,1,30
575.54034,0.98181,30,20,5,1,30
551.0563938,0.97618,30,21,5,1,30
349.3570954,0.95831,30,22,5,1,30
299.9923366,0.94734,30,23,5,1,30
287.7701385,0.94845,31,0,5,1,31
287.7701388,0.94408,31,1,5,1,31
287.7701385,0.94331,31,2,5,1,31
287.7701389,0.94379,31,3,5,1,31
299.9923363,0.94767,31,4,5,1,31
350.4318197,0.97514,31,5,5,1,31
426.2873115,0.99688,31,6,5,1,31
550.5601239,1.12382,31,7,5,1,31
1098.514054,1.13343,31,8,5,1,31
1036.15893,1.1078,31,9,5,1,31
961.6046854,1.0914,31,10,5,1,31
961.54616,1.05045,31,11,5,1,31
911.7080625,1.03055,31,12,5,1,31
961.4989847,1.00901,31,13,5,1,31
961.4712703,1.00571,31,14,5,1,31
961.4599402,1.0059,31,15,5,1,31
1018.920211,1.02696,31,16,5,1,31
948.8232241,1.03841,31,17,5,1,31
749.5190842,1.01347,31,18,5,1,31
725.0908405,1.00066,31,19,5,1,31
575.6255881,0.99387,31,20,5,1,31
551.432243,0.98028,31,21,5,1,31
349.3570958,0.96417,31,22,5,1,31
299.9923364,0.95291,31,23,5,1,31
288.4883811,0.94913,32,0,5,2,1
289.2108702,0.94101,32,1,5,2,1
289.6118919,0.93676,32,2,5,2,1
307.6673666,0.93744,32,3,5,2,1
317.7139766,0.94343,32,4,5,2,1
370.6975834,0.9612,32,5,5,2,1
427.6431636,0.97492,32,6,5,2,1
562.5110864,0.98757,32,7,5,2,1
1110.129015,1.00081,32,8,5,2,1
1046.786722,0.99376,32,9,5,2,1
972.0004264,0.99337,32,10,5,2,1
970.7848236,0.99955,32,11,5,2,1
918.2831977,0.99491,32,12,5,2,1
967.3622246,0.99095,32,13,5,2,1
966.6768745,0.99115,32,14,5,2,1
967.0234928,0.99047,32,15,5,2,1
1025.076943,0.99463,32,16,5,2,1
956.0433734,1.00303,32,17,5,2,1
760.1477376,0.99714,32,18,5,2,1
735.7627454,0.98555,32,19,5,2,1
586.7041546,0.97685,32,20,5,2,1
562.7729312,0.97502,32,21,5,2,1
350.2044099,0.96265,32,22,5,2,1
311.4066231,0.94536,32,23,5,2,1
304.0158491,0.93732,33,0,5,2,2
309.1460758,0.92466,33,1,5,2,2
305.5530582,0.92379,33,2,5,2,2
310.0807203,0.92321,33,3,5,2,2
317.870408,0.9233,33,4,5,2,2
371.695704,0.92794,33,5,5,2,2
428.0107578,0.9293,33,6,5,2,2
562.7281692,0.93384,33,7,5,2,2
1110.203165,0.95115,33,8,5,2,2
1039.213695,0.96865,33,9,5,2,2
972.2135512,0.97658,33,10,5,2,2
969.3744798,0.97435,33,11,5,2,2
917.574961,0.97039,33,12,5,2,2
966.0756593,0.95763,33,13,5,2,2
964.8975177,0.94631,33,14,5,2,2
964.4354695,0.94709,33,15,5,2,2
1022.430141,0.95811,33,16,5,2,2
954.2473294,0.97619,33,17,5,2,2
757.6032946,0.98509,33,18,5,2,2
732.5232738,0.96865,33,19,5,2,2
583.7265711,0.95299,33,20,5,2,2
560.5610902,0.93597,33,21,5,2,2
350.0800785,0.93171,33,22,5,2,2
301.4465739,0.92959,33,23,5,2,2
293.30248,0.92401,34,0,5,2,3
307.6419119,0.92198,34,1,5,2,3
304.419673,0.92111,34,2,5,2,3
307.7348244,0.92033,34,3,5,2,3
317.4525103,0.92024,34,4,5,2,3
370.8102818,0.9214,34,5,5,2,3
427.9630633,0.92372,34,6,5,2,3
562.7421503,0.92304,34,7,5,2,3
1110.23299,0.92633,34,8,5,2,3
1039.212328,0.93571,34,9,5,2,3
971.3203253,0.94229,34,10,5,2,3
968.2308437,0.9478,34,11,5,2,3
916.6038523,0.94413,34,12,5,2,3
965.6691433,0.94122,34,13,5,2,3
964.914005,0.93977,34,14,5,2,3
964.4405379,0.94267,34,15,5,2,3
1013.333798,0.95264,34,16,5,2,3
953.727494,0.97024,34,17,5,2,3
757.6827265,0.98852,34,18,5,2,3
733.70529,0.98678,34,19,5,2,3
586.2700975,0.96975,34,20,5,2,3
562.786333,0.95583,34,21,5,2,3
350.4433873,0.94712,34,22,5,2,3
312.5164417,0.93184,34,23,5,2,3
254.5649677,0.93881,35,0,6,2,4
258.4161964,0.93755,35,1,6,2,4
255.9903997,0.93532,35,2,6,2,4
259.7932229,0.93707,35,3,6,2,4
268.4338076,0.94248,35,4,6,2,4
296.6116959,0.95766,35,5,6,2,4
428.1250265,0.97237,35,6,6,2,4
463.0643539,1.04026,35,7,6,2,4
711.9832563,1.0568,35,8,6,2,4
640.9176863,1.04432,35,9,6,2,4
574.4429315,1.03378,35,10,6,2,4
571.1993115,0.98503,35,11,6,2,4
569.8204831,0.97797,35,12,6,2,4
569.1427923,0.97382,35,13,6,2,4
318.7378932,0.97662,35,14,6,2,4
317.8507765,0.97585,35,15,6,2,4
368.5881019,0.98078,35,16,6,2,4
384.7593378,0.99026,35,17,6,2,4
348.773557,0.97768,35,18,6,2,4
336.3617116,0.96569,35,19,6,2,4
344.321285,0.95815,35,20,6,2,4
317.5023782,0.95312,35,21,6,2,4
296.0915928,0.94277,35,22,6,2,4
268.7492426,0.92826,35,23,6,2,4
259.5767018,0.91824,36,0,6,2,5
256.6625174,0.91611,36,1,6,2,5
259.6695132,0.91466,36,2,6,2,5
256.7198976,0.91378,36,3,6,2,5
271.9588342,0.9165,36,4,6,2,5
293.4439481,0.93578,36,5,6,2,5
345.3354155,0.95138,36,6,6,2,5
366.8382182,0.97299,36,7,6,2,5
369.8209236,0.98549,36,8,6,2,5
295.9885521,0.98481,36,9,6,2,5
232.8873341,0.9821,36,10,6,2,5
229.8071951,0.97764,36,11,6,2,5
232.7347916,0.97183,36,12,6,2,5
229.7418288,0.97096,36,13,6,2,5
232.6972753,0.97299,36,14,6,2,5
229.6883726,0.97319,36,15,6,2,5
281.5474825,0.98191,36,16,6,2,5
366.6036936,1.007,36,17,6,2,5
369.6987297,1.00245,36,18,6,2,5
342.3281769,0.9883,36,19,6,2,5
345.3302641,0.97377,36,20,6,2,5
317.8694291,0.9632,36,21,6,2,5
296.3999359,0.94673,36,22,6,2,5
269.0217151,0.93394,36,23,6,2,5
309.62115,0.93061,37,0,6,2,6
306.6115932,0.92771,37,1,6,2,6
309.5742321,0.92665,37,2,6,2,6
306.5828958,0.92771,37,3,6,2,6
321.8084033,0.93371,37,4,6,2,6
368.2116539,0.94841,37,5,6,2,6
430.4583993,0.95973,37,6,6,2,6
558.9631827,1.0343,37,7,6,2,6
1103.941526,1.07134,37,8,6,2,6
1024.565491,0.98391,37,9,6,2,6
967.265662,0.97317,37,10,6,2,6
965.6862394,0.96921,37,11,6,2,6
914.438967,0.96795,37,12,6,2,6
963.6687585,0.96427,37,13,6,2,6
963.4025011,0.96543,37,14,6,2,6
963.2716932,0.97385,37,15,6,2,6
1012.14138,0.98903,37,16,6,2,6
950.6209963,1.03643,37,17,6,2,6
751.8664608,1.04252,37,18,6,2,6
728.0965433,1.00538,37,19,6,2,6
578.4390805,0.96505,37,20,6,2,6
553.6745795,0.95286,37,21,6,2,6
349.3570955,0.93903,37,22,6,2,6
300.7109081,0.9194,37,23,6,2,6
289.2073679,0.91686,38,0,6,2,7
289.579636,0.91249,38,1,6,2,7
291.4257363,0.90949,38,2,6,2,7
307.2096503,0.90774,38,3,6,2,7
316.1490512,0.91133,38,4,6,2,7
369.5672303,0.9284,38,5,6,2,7
427.6257424,0.94168,38,6,6,2,7
552.7468185,0.96214,38,7,6,2,7
1100.196516,0.96787,38,8,6,2,7
1020.447454,0.95759,38,9,6,2,7
962.6727195,0.95264,38,10,6,2,7
962.5776839,0.95148,38,11,6,2,7
912.7228066,0.94896,38,12,6,2,7
962.4467106,0.94614,38,13,6,2,7
962.3300565,0.94517,38,14,6,2,7
962.2609954,0.94508,38,15,6,2,7
1011.07971,0.94576,38,16,6,2,7
940.9253359,0.95167,38,17,6,2,7
750.1772705,0.95196,38,18,6,2,7
725.7524422,0.94236,38,19,6,2,7
576.3471044,0.93567,38,20,6,2,7
551.9176354,0.92694,38,21,6,2,7
349.3570959,0.92267,38,22,6,2,7
299.9923364,0.91492,38,23,6,2,7
287.7701389,0.92456,39,0,6,2,8
288.4865206,0.92144,39,1,6,2,8
289.2026283,0.91998,39,2,6,2,8
289.5641955,0.9192,39,3,6,2,8
301.428494,0.91833,39,4,6,2,8
351.1571361,0.92086,39,5,6,2,8
426.8228149,0.93974,39,6,6,2,8
551.2221482,0.96183,39,7,6,2,8
1099.038006,0.96738,39,8,6,2,8
1019.518648,0.9668,39,9,6,2,8
961.9041285,0.95327,39,10,6,2,8
961.851202,0.94655,39,11,6,2,8
912.0634085,0.94276,39,12,6,2,8
961.8394893,0.93848,39,13,6,2,8
961.7572948,0.93925,39,14,6,2,8
961.6738165,0.93449,39,15,6,2,8
1010.398135,0.93731,39,16,6,2,8
940.3267028,0.94422,39,17,6,2,8
749.6666572,0.94655,39,18,6,2,8
725.1925474,0.93205,39,19,6,2,8
575.7449344,0.93011,39,20,6,2,8
551.3602841,0.92271,39,21,6,2,8
349.3570954,0.92037,39,22,6,2,8
299.9923365,0.92086,39,23,6,2,8
287.7701385,0.91974,40,0,6,2,9
287.7701387,0.91495,40,1,6,2,9
287.7701386,0.91368,40,2,6,2,9
288.1280435,0.91309,40,3,6,2,9
301.4236406,0.913,40,4,6,2,9
350.7907666,0.91251,40,5,6,2,9
426.4432982,0.91563,40,6,6,2,9
550.7229359,0.91485,40,7,6,2,9
1098.664277,0.91495,40,8,6,2,9
1010.649719,0.92403,40,9,6,2,9
961.6595241,0.92921,40,10,6,2,9
961.6018385,0.92863,40,11,6,2,9
911.7119689,0.92589,40,12,6,2,9
961.459293,0.92062,40,13,6,2,9
961.3814485,0.91837,40,14,6,2,9
961.3921702,0.91837,40,15,6,2,9
1010.353665,0.92355,40,16,6,2,9
940.3461477,0.93605,40,17,6,2,9
749.6457696,0.93556,40,18,6,2,9
725.2173935,0.92638,40,19,6,2,9
575.7544742,0.92237,40,20,6,2,9
551.3307847,0.9171,40,21,6,2,9
349.3570957,0.92071,40,22,6,2,9
299.9923365,0.91944,40,23,6,2,9
287.7701387,0.91519,41,0,6,2,10
287.7701387,0.90861,41,1,6,2,10
287.7701386,0.90812,41,2,6,2,10
288.8432813,0.90783,41,3,6,2,10
301.7838085,0.90763,41,4,6,2,10
350.7942841,0.90763,41,5,6,2,10
426.4942502,0.91303,41,6,6,2,10
551.4286925,0.91166,41,7,6,2,10
1099.306208,0.91097,41,8,6,2,10
1011.188865,0.91607,41,9,6,2,10
962.1541801,0.92156,41,10,6,2,10
962.0250048,0.92215,41,11,6,2,10
912.1277441,0.92176,41,12,6,2,10
961.8791027,0.91548,41,13,6,2,10
961.8433682,0.91362,41,14,6,2,10
961.8340153,0.91499,41,15,6,2,10
1010.727566,0.92647,41,16,6,2,10
932.0734827,0.93824,41,17,6,2,10
749.8643816,0.94138,41,18,6,2,10
725.3879128,0.93893,41,19,6,2,10
575.8968043,0.92578,41,20,6,2,10
551.4719156,0.91705,41,21,6,2,10
349.3570957,0.91087,41,22,6,2,10
299.9923363,0.91018,41,23,6,2,10
237.9294117,0.91009,42,0,7,2,11
237.9294115,0.90871,42,1,7,2,11
237.9294117,0.90871,42,2,7,2,11
237.9294115,0.90842,42,3,7,2,11
250.1516096,0.90675,42,4,7,2,11
276.0286694,0.90979,42,5,7,2,11
426.1873865,0.91921,42,6,7,2,11
450.5721484,0.93461,42,7,7,2,11
699.6422692,0.93824,42,8,7,2,11
611.7250174,0.92873,42,9,7,2,11
562.7941542,0.92686,42,10,7,2,11
562.7145874,0.92421,42,11,7,2,11
562.6657602,0.92353,42,12,7,2,11
562.6896025,0.92156,42,13,7,2,11
313.6804143,0.9199,42,14,7,2,11
313.7578112,0.9195,42,15,7,2,11
362.6988012,0.92117,42,16,7,2,11
358.8914915,0.92627,42,17,7,2,11
347.9302595,0.92941,42,18,7,2,11
323.4858639,0.93157,42,19,7,2,11
323.485864,0.92402,42,20,7,2,11
299.0425357,0.91735,42,21,7,2,11
274.596005,0.9195,42,22,7,2,11
251.2246464,0.91764,42,23,7,2,11
239.7194823,0.90895,43,0,7,2,12
239.3624805,0.90738,43,1,7,2,12
239.7233261,0.90718,43,2,7,2,12
239.3651078,0.90699,43,3,7,2,12
251.9493026,0.90424,43,4,7,2,12
276.0362338,0.90797,43,5,7,2,12
325.289365,0.92357,43,6,7,2,12
349.3737559,0.94742,43,7,7,2,12
349.7464162,0.964,43,8,7,2,12
261.4529825,0.96901,43,9,7,2,12
212.9347496,0.96273,43,10,7,2,12
212.5659811,0.95115,43,11,7,2,12
212.9356067,0.94438,43,12,7,2,12
212.5696386,0.94016,43,13,7,2,12
212.938862,0.94398,43,14,7,2,12
212.5702637,0.94398,43,15,7,2,12
261.8318291,0.94722,43,16,7,2,12
332.3040022,0.95125,43,17,7,2,12
349.7676873,0.94909,43,18,7,2,12
324.9528229,0.9378,43,19,7,2,12
325.3293086,0.92387,43,20,7,2,12
300.5117283,0.91837,43,21,7,2,12
276.4478254,0.91337,43,22,7,2,12
251.6278252,0.90591,43,23,7,2,12
289.6233633,0.8937,44,0,7,2,13
289.2452534,0.89096,44,1,7,2,13
289.6240621,0.89066,44,2,7,2,13
298.0489488,0.89066,44,3,7,2,13
314.6989602,0.89027,44,4,7,2,13
367.3553295,0.89027,44,5,7,2,13
427.5869512,0.90262,44,6,7,2,13
551.5577924,0.92172,44,7,7,2,13
1090.672633,0.92789,44,8,7,2,13
1011.165054,0.91722,44,9,7,2,13
962.1900865,0.91359,44,10,7,2,13
962.1252905,0.91065,44,11,7,2,13
912.2309752,0.90556,44,12,7,2,13
961.9605948,0.90565,44,13,7,2,13
961.9681205,0.90712,44,14,7,2,13
962.030792,0.91222,44,15,7,2,13
1010.998743,0.9226,44,16,7,2,13
923.847372,0.92946,44,17,7,2,13
750.1876056,0.9325,44,18,7,2,13
725.8149739,0.92927,44,19,7,2,13
576.4348609,0.91937,44,20,7,2,13
552.0781514,0.9083,44,21,7,2,13
349.3570954,0.90389,44,22,7,2,13
299.9923366,0.88714,44,23,7,2,13
287.7701385,0.87517,45,0,7,2,14
288.8449991,0.87409,45,1,7,2,14
289.5644325,0.87361,45,2,7,2,14
289.2076738,0.87351,45,3,7,2,14
301.7971703,0.87361,45,4,7,2,14
350.8045853,0.88816,45,5,7,2,14
426.9298889,0.90165,45,6,7,2,14
551.9100517,0.91523,45,7,7,2,14
1091.238303,0.91835,45,8,7,2,14
1011.657571,0.91718,45,9,7,2,14
962.5641307,0.91493,45,10,7,2,14
962.3413724,0.90409,45,11,7,2,14
912.4370708,0.89021,45,12,7,2,14
962.1907716,0.88973,45,13,7,2,14
962.0599055,0.895,45,14,7,2,14
961.9334799,0.90282,45,15,7,2,14
1010.845105,0.90809,45,16,7,2,14
923.8983019,0.91269,45,17,7,2,14
750.5225379,0.91151,45,18,7,2,14
726.4458984,0.90399,45,19,7,2,14
577.3094631,0.89295,45,20,7,2,14
553.1153155,0.88631,45,21,7,2,14
349.3570959,0.88181,45,22,7,2,14
299.9923363,0.87126,45,23,7,2,14
288.8450049,0.87487,46,0,7,2,15
289.5642092,0.86521,46,1,7,2,15
289.2086661,0.86131,46,2,7,2,15
289.5876982,0.86072,46,3,7,2,15
301.4581101,0.86062,46,4,7,2,15
351.2080651,0.87965,46,5,7,2,15
426.988547,0.88834,46,6,7,2,15
552.8720909,0.89868,46,7,7,2,15
1092.911374,0.90181,46,8,7,2,15
1012.906803,0.90181,46,9,7,2,15
962.9730515,0.90229,46,10,7,2,15
962.5103942,0.88902,46,11,7,2,15
912.4399937,0.88024,46,12,7,2,15
962.1288562,0.87663,46,13,7,2,15
961.9265479,0.87858,46,14,7,2,15
961.8377062,0.88687,46,15,7,2,15
1010.825479,0.89263,46,16,7,2,15
923.8670957,0.89615,46,17,7,2,15
750.4831806,0.89634,46,18,7,2,15
726.3274288,0.89273,46,19,7,2,15
576.9114173,0.88629,46,20,7,2,15
552.5295082,0.87673,46,21,7,2,15
349.3570954,0.87673,46,22,7,2,15
299.9923364,0.86589,46,23,7,2,15
288.8455083,0.86611,47,0,7,2,16
289.2100241,0.862,47,1,7,2,16
289.5720291,0.86113,47,2,7,2,16
289.2285408,0.86034,47,3,7,2,16
301.8085855,0.85937,47,4,7,2,16
350.8211111,0.85839,47,5,7,2,16
426.7930901,0.8579,47,6,7,2,16
551.3426455,0.85429,47,7,7,2,16
1082.156817,0.85878,47,8,7,2,16
1011.145241,0.86406,47,9,7,2,16
962.0206551,0.86826,47,10,7,2,16
961.7409634,0.86562,47,11,7,2,16
911.8154632,0.87363,47,12,7,2,16
961.5727752,0.87168,47,13,7,2,16
961.514161,0.8705,47,14,7,2,16
961.5553974,0.87021,47,15,7,2,16
1010.490324,0.8706,47,16,7,2,16
923.409726,0.88096,47,17,7,2,16
749.8326652,0.88155,47,18,7,2,16
725.4133083,0.87744,47,19,7,2,16
576.2731113,0.87471,47,20,7,2,16
551.9338939,0.87373,47,21,7,2,16
349.3570956,0.87412,47,22,7,2,16
299.9923365,0.87373,47,23,7,2,16
287.7701387,0.8632,48,0,7,2,17
288.8449302,0.86037,48,1,7,2,17
289.5660523,0.86037,48,2,7,2,17
289.2101059,0.859,48,3,7,2,17
301.8080958,0.85861,48,4,7,2,17
350.8103741,0.85734,48,5,7,2,17
426.727251,0.85812,48,6,7,2,17
552.2467991,0.85988,48,7,7,2,17
1083.327645,0.8591,48,8,7,2,17
1011.895449,0.86778,48,9,7,2,17
962.4365668,0.87344,48,10,7,2,17
962.2271377,0.87588,48,11,7,2,17
912.2406185,0.875,48,12,7,2,17
961.8865804,0.87559,48,13,7,2,17
961.9145012,0.87422,48,14,7,2,17
961.6674338,0.87305,48,15,7,2,17
1010.549818,0.88017,48,16,7,2,17
915.159688,0.89636,48,17,7,2,17
750.5582037,0.90514,48,18,7,2,17
726.7033054,0.90348,48,19,7,2,17
577.5818233,0.89285,48,20,7,2,17
553.4520097,0.87607,48,21,7,2,17
349.3570957,0.87207,48,22,7,2,17
299.9923363,0.86583,48,23,7,2,17
239.7252433,0.85842,49,0,8,2,18
239.3724685,0.85598,49,1,8,2,18
239.762156,0.85481,49,2,8,2,18
239.408625,0.85413,49,3,8,2,18
252.0345598,0.85052,49,4,8,2,18
289.3061106,0.87939,49,5,8,2,18
427.1195843,0.89753,49,6,8,2,18
454.1225445,0.90485,49,7,8,2,18
685.2541322,0.90807,49,8,8,2,18
614.037357,0.90748,49,9,8,2,18
564.7891407,0.90622,49,10,8,2,18
564.3518439,0.89334,49,11,8,2,18
564.2259131,0.88417,49,12,8,2,18
563.9897472,0.88241,49,13,8,2,18
314.642411,0.89032,49,14,8,2,18
314.5014223,0.89783,49,15,8,2,18
363.5061497,0.90251,49,16,8,2,18
343.0348303,0.90485,49,17,8,2,18
347.9302595,0.90446,49,18,8,2,18
324.5603691,0.89588,49,19,8,2,18
325.2854666,0.89051,49,20,8,2,18
300.4864857,0.88251,49,21,8,2,18
276.4299397,0.86993,49,22,8,2,18
258.9656282,0.8669,49,23,8,2,18
254.4858701,0.8594,50,0,8,2,19
257.7983853,0.85383,50,1,8,2,19
254.5458169,0.85305,50,2,8,2,19
257.8689882,0.85286,50,3,8,2,19
266.818463,0.84974,50,4,8,2,19
294.5653713,0.86027,50,5,8,2,19
341.1651484,0.88154,50,6,8,2,19
368.8521682,0.8992,50,7,8,2,19
348.3284749,0.89881,50,8,8,2,19
279.9559891,0.88496,50,9,8,2,19
227.7325511,0.87842,50,10,8,2,19
230.9894901,0.87471,50,11,8,2,19
227.6976745,0.87276,50,12,8,2,19
230.9697971,0.87227,50,13,8,2,19
227.6756064,0.87315,50,14,8,2,19
230.9296575,0.87335,50,15,8,2,19
276.5271165,0.87676,50,16,8,2,19
333.5856042,0.89159,50,17,8,2,19
364.522968,0.89315,50,18,8,2,19
343.4157413,0.88398,50,19,8,2,19
340.7832885,0.87959,50,20,8,2,19
320.3005009,0.87218,50,21,8,2,19
292.8314576,0.87267,50,22,8,2,19
271.5721577,0.86818,50,23,8,2,19
256.4290346,0.86783,51,0,8,2,20
259.476115,0.86442,51,1,8,2,20
256.4913037,0.86364,51,2,8,2,20
259.5053142,0.86403,51,3,8,2,20
268.7727332,0.8573,51,4,8,2,20
296.2123688,0.85974,51,5,8,2,20
342.0894102,0.8767,51,6,8,2,20
369.54912,0.8921,51,7,8,2,20
340.9351143,0.90038,51,8,8,2,20
281.5267047,0.89814,51,9,8,2,20
229.5912436,0.89629,51,10,8,2,20
231.4463816,0.88527,51,11,8,2,20
227.781072,0.87982,51,12,8,2,20
231.0546208,0.88206,51,13,8,2,20
227.7326364,0.8882,51,14,8,2,20
230.9900476,0.89122,51,15,8,2,20
276.5796205,0.89736,51,16,8,2,20
334.2943316,0.90594,51,17,8,2,20
365.9016721,0.9073,51,18,8,2,20
345.2043951,0.89824,51,19,8,2,20
341.5469585,0.89268,51,20,8,2,20
320.7606915,0.88294,51,21,8,2,20
292.5736052,0.87524,51,22,8,2,20
271.584454,0.86422,51,23,8,2,20
304.7666605,0.8578,52,0,8,2,21
307.7257199,0.8505,52,1,8,2,21
305.4567294,0.84982,52,2,8,2,21
308.5679761,0.85187,52,3,8,2,21
317.9618438,0.85488,52,4,8,2,21
370.6419903,0.87182,52,5,8,2,21
429.3017347,0.88428,52,6,8,2,21
552.4923959,0.89849,52,7,8,2,21
1073.754463,0.90258,52,8,8,2,21
1011.288785,0.89713,52,9,8,2,21
962.4792032,0.88895,52,10,8,2,21
962.0478969,0.88311,52,11,8,2,21
912.1083837,0.88058,52,12,8,2,21
961.9511977,0.88009,52,13,8,2,21
961.8931521,0.88136,52,14,8,2,21
961.8160913,0.88369,52,15,8,2,21
1010.724264,0.89333,52,16,8,2,21
906.5025633,0.90462,52,17,8,2,21
749.9863422,0.90559,52,18,8,2,21
725.5370045,0.90443,52,19,8,2,21
576.1189933,0.89761,52,20,8,2,21
551.6738426,0.89168,52,21,8,2,21
349.3570958,0.88175,52,22,8,2,21
299.9923363,0.869,52,23,8,2,21
287.7701389,0.8666,53,0,8,2,22
287.7701385,0.85633,53,1,8,2,22
287.770139,0.85261,53,2,8,2,22
288.4857672,0.85007,53,3,8,2,22
301.4237289,0.85711,53,4,8,2,22
351.1495918,0.87422,53,5,8,2,22
426.7930475,0.89769,53,6,8,2,22
550.9099634,0.90218,53,7,8,2,22
1073.055847,0.90297,53,8,8,2,22
1010.668027,0.90316,53,9,8,2,22
961.6910045,0.90111,53,10,8,2,22
961.5881939,0.89593,53,11,8,2,22
911.7373512,0.88048,53,12,8,2,22
961.5248268,0.87579,53,13,8,2,22
961.4903699,0.88322,53,14,8,2,22
961.5093785,0.88566,53,15,8,2,22
1010.421359,0.89563,53,16,8,2,22
906.1669212,0.89896,53,17,8,2,22
749.6997149,0.89896,53,18,8,2,22
725.4623029,0.89358,53,19,8,2,22
576.1906588,0.87393,53,20,8,2,22
552.0503253,0.86503,53,21,8,2,22
349.3570954,0.86581,53,22,8,2,22
299.9923366,0.85868,53,23,8,2,22
287.7701385,0.85502,54,0,8,2,23
288.4861368,0.85208,54,1,8,2,23
289.2048181,0.84778,54,2,8,2,23
289.5745187,0.84661,54,3,8,2,23
301.4371348,0.8473,54,4,8,2,23
357.0562805,0.84749,54,5,8,2,23
427.1420385,0.84935,54,6,8,2,23
554.009725,0.85042,54,7,8,2,23
1067.399391,0.85971,54,8,8,2,23
1012.457518,0.8601,54,9,8,2,23
962.7856643,0.85453,54,10,8,2,23
962.4026062,0.85267,54,11,8,2,23
912.4181392,0.84905,54,12,8,2,23
962.0981925,0.84436,54,13,8,2,23
962.1175227,0.84554,54,14,8,2,23
962.1251548,0.84759,54,15,8,2,23
1010.988603,0.85844,54,16,8,2,23
906.7883277,0.87378,54,17,8,2,23
750.2719081,0.87534,54,18,8,2,23
725.9822232,0.8686,54,19,8,2,23
576.6305827,0.8601,54,20,8,2,23
552.0763467,0.84974,54,21,8,2,23
349.3570958,0.85697,54,22,8,2,23
299.9923364,0.85365,54,23,8,2,23
287.7701387,0.85729,55,0,8,2,24
289.2034433,0.85612,55,1,8,2,24
289.5643703,0.8567,55,2,8,2,24
289.2164226,0.8566,55,3,8,2,24
301.7981818,0.85524,55,4,8,2,24
350.8140531,0.85368,55,5,8,2,24
426.8359212,0.85446,55,6,8,2,24
551.6637011,0.85212,55,7,8,2,24
1065.230967,0.85417,55,8,8,2,24
1011.263394,0.85865,55,9,8,2,24
962.2791076,0.86372,55,10,8,2,24
962.1765006,0.86343,55,11,8,2,24
912.3146746,0.86187,55,12,8,2,24
962.0256833,0.86079,55,13,8,2,24
961.9503698,0.85845,55,14,8,2,24
961.9333281,0.85709,55,15,8,2,24
1010.779667,0.85729,55,16,8,2,24
897.9282245,0.8645,55,17,8,2,24
749.8975394,0.87259,55,18,8,2,24
725.4192776,0.86996,55,19,8,2,24
575.9223615,0.86898,55,20,8,2,24
551.4952226,0.86508,55,21,8,2,24
349.3570956,0.86187,55,22,8,2,24
299.9923365,0.85553,55,23,8,2,24
237.9294116,0.85339,56,0,9,2,25
237.9294115,0.85173,56,1,9,2,25
239.0027151,0.85046,56,2,9,2,25
239.7205021,0.84988,56,3,9,2,25
251.5857026,0.84861,56,4,9,2,25
276.3938528,0.85417,56,5,9,2,25
426.5050194,0.87064,56,6,9,2,25
451.136035,0.87999,56,7,9,2,25
665.7671102,0.88604,56,8,9,2,25
611.7654307,0.88574,56,9,9,2,25
562.863388,0.88331,56,10,9,2,25
562.9467362,0.86138,56,11,9,2,25
562.9475127,0.85475,56,12,9,2,25
562.7637746,0.85348,56,13,9,2,25
313.6295421,0.85348,56,14,9,2,25
313.6606341,0.86255,56,15,9,2,25
